key,press_time,release_time,hold_time,flight_time
d,1771992454.3726988,1771992454.490522,0.11782312393188477,0.24096965789794922
Key.space,1771992454.5250506,1771992454.6527236,0.12767291069030762,0.03452873229980469
l,1771992454.9451823,1771992455.0286412,0.08345890045166016,0.29245877265930176
i,1771992455.1755507,1771992455.2501254,0.07457470893859863,0.14690947532653809
k,1771992455.337115,1771992455.4453304,0.10821533203125,0.0869896411895752
e,1771992455.412293,1771992455.5620573,0.1497642993927002,-0.033037424087524414
Key.space,1771992455.565706,1771992455.750571,0.18486499786376953,0.0036487579345703125
y,1771992456.388443,1771992456.5323381,0.14389514923095703,0.6378719806671143
o,1771992456.4837468,1771992456.6285942,0.14484739303588867,-0.04859137535095215
u,1771992456.5917952,1771992456.6939597,0.10216450691223145,-0.036798954010009766
Key.space,1771992456.6413212,1771992456.7443426,0.10302138328552246,-0.05263853073120117
g,1771992457.2327137,1771992457.3066654,0.07395172119140625,0.4883711338043213
a,1771992457.3206468,1771992457.4581878,0.1375410556793213,0.013981342315673828
v,1771992457.424989,1771992457.48455,0.05956101417541504,-0.03319883346557617
e,1771992457.4976692,1771992457.6451812,0.14751195907592773,0.013119220733642578
Key.space,1771992457.5667233,1771992457.701749,0.1350257396697998,-0.07845783233642578
b,1771992457.876172,1771992457.9585721,0.08240008354187012,0.1744229793548584
u,1771992458.0146012,1771992458.1111016,0.09650039672851562,0.05602908134460449
t,1771992458.0977309,1771992458.2260463,0.12831544876098633,-0.013370752334594727
Key.space,1771992458.168662,1771992458.275303,0.10664081573486328,-0.05738425254821777
i,1771992458.3739383,1771992458.4794655,0.10552716255187988,0.09863543510437012
t,1771992458.4937265,1771992458.6229897,0.12926316261291504,0.014261007308959961
Key.space,1771992458.6904018,1771992458.8089316,0.1185297966003418,0.06741213798522949
i,1771992459.3478396,1771992459.4595206,0.11168098449707031,0.5389080047607422
s,1771992459.4272435,1771992459.5713377,0.14409422874450684,-0.03227710723876953
Key.space,1771992459.51761,1771992459.6325684,0.11495828628540039,-0.05372762680053711
t,1771992459.7304397,1771992459.7625375,0.032097816467285156,0.09787130355834961
Key.backspace,1771992460.0888708,1771992460.220145,0.13127422332763672,0.32633328437805176
s,1771992460.2235672,1771992460.4030495,0.17948222160339355,0.003422260284423828
t,1771992460.3445337,1771992460.4583445,0.11381077766418457,-0.05851578712463379
i,1771992460.4058032,1771992460.488662,0.08285880088806152,-0.052541255950927734
l,1771992460.6040416,1771992460.6852736,0.08123207092285156,0.11537957191467285
l,1771992460.7550473,1771992460.8376808,0.08263349533081055,0.06977367401123047
Key.space,1771992460.8401754,1771992460.950158,0.10998272895812988,0.0024945735931396484
n,1771992460.9374537,1771992461.005478,0.0680241584777832,-0.01270437240600586
o,1771992461.1039877,1771992461.2121313,0.10814356803894043,0.0985097885131836
t,1771992461.1980112,1771992461.3124723,0.11446118354797363,-0.014120101928710938
Key.space,1771992461.2743318,1771992461.398435,0.12410330772399902,-0.03814053535461426
r,1771992461.4393277,1771992461.552366,0.11303830146789551,0.040892601013183594
e,1771992461.4888034,1771992461.6455548,0.15675139427185059,-0.06356263160705566
m,1771992461.5811,1771992461.6907141,0.10961413383483887,-0.06445479393005371
o,1771992461.7689838,1771992461.8809783,0.11199450492858887,0.07826972007751465
v,1771992461.8842297,1771992461.9906359,0.10640621185302734,0.003251314163208008
e,1771992461.907067,1771992462.0615754,0.15450835227966309,-0.08356881141662598
d,1771992462.2090602,1771992462.2990859,0.09002566337585449,0.14748477935791016
Key.space,1771992462.275316,1771992462.39315,0.11783409118652344,-0.023769855499267578
i,1771992462.4425638,1771992462.521363,0.07879924774169922,0.04941368103027344
s,1771992462.5396643,1771992462.688742,0.1490776538848877,0.01830124855041504
Key.space,1771992462.64543,1771992462.7790985,0.1336684226989746,-0.04331183433532715
i,1771992463.3220067,1771992463.4033086,0.08130192756652832,0.5429081916809082
s,1771992463.3903916,1771992463.5062203,0.1158287525177002,-0.012917041778564453
Key.space,1771992463.461157,1771992463.5773208,0.11616373062133789,-0.04506325721740723
g,1771992463.6322668,1771992463.7266133,0.09434652328491211,0.054945945739746094
e,1771992463.734028,1771992463.7912092,0.05718111991882324,0.007414817810058594
e,1771992463.8667686,1771992463.9360611,0.06929254531860352,0.07555937767028809
t,1771992464.0518155,1771992464.1241796,0.07236409187316895,0.11575436592102051
t,1771992464.2125185,1771992464.3057792,0.0932607650756836,0.08833885192871094
i,1771992464.267254,1771992464.3913274,0.12407326698303223,-0.03852510452270508
n,1771992464.3640587,1771992464.4472206,0.08316183090209961,-0.027268648147583008
g,1771992464.4521515,1771992464.569866,0.11771440505981445,0.004930973052978516
Key.space,1771992464.5376585,1771992464.6010907,0.06343221664428711,-0.032207489013671875
Key.backspace,1771992465.4989471,1771992465.5044127,0.005465507507324219,0.8978564739227295
g,1771992466.2499359,1771992466.3520315,0.1020956039428711,0.74552321434021
e,1771992466.4022794,1771992466.5503242,0.14804482460021973,0.050247907638549805
t,1771992466.675492,1771992466.7766032,0.10111117362976074,0.1251678466796875
n,1771992466.9224465,1771992467.0860088,0.16356229782104492,0.1458432674407959
i,1771992466.9347286,1771992467.1007075,0.16597890853881836,-0.15128016471862793
Key.backspace,1771992467.4288933,1771992467.517483,0.08858966827392578,0.3281857967376709
Key.backspace,1771992467.5905952,1771992467.6857822,0.09518694877624512,0.07311224937438965
t,1771992467.7548547,1771992467.858579,0.10372424125671387,0.06907248497009277
i,1771992467.8465726,1771992467.9740224,0.12744975090026855,-0.012006282806396484
n,1771992467.9133766,1771992468.0215447,0.10816812515258789,-0.06064581871032715
g,1771992468.0274606,1771992468.1562257,0.12876510620117188,0.00591588020324707
Key.space,1771992468.1234498,1771992468.2446177,0.12116789817810059,-0.03277587890625
p,1771992468.4600499,1771992468.5041819,0.04413199424743652,0.21543216705322266
u,1771992468.599461,1771992468.6871128,0.08765172958374023,0.09527921676635742
s,1771992468.7245946,1771992468.8090277,0.08443307876586914,0.03748178482055664
h,1771992468.8241608,1771992468.9009738,0.0768129825592041,0.015133142471313477
e,1771992468.9608228,1771992469.1150284,0.1542055606842041,0.05984902381896973
d,1771992469.1035984,1771992469.178402,0.07480359077453613,-0.011430025100708008
Key.enter,1771992469.1974595,1771992469.2691097,0.07165026664733887,0.019057512283325195
Key.alt_l,1771992490.346223,1771992490.589968,0.2437448501586914,21.077113389968872
Key.tab,1771992490.4833262,1771992490.613516,0.1301898956298828,-0.10664176940917969
,1771992493.2902763,1771992493.3980863,0.10781002044677734,2.676760196685791
Key.ctrl_l,1771992493.0788393,1771992493.6105938,0.5317544937133789,-0.3192470073699951
Key.alt_l,1771992496.1039772,1771992496.309049,0.20507168769836426,2.4933834075927734
Key.tab,1771992496.1588016,1771992496.3155925,0.15679097175598145,-0.15024733543395996
Key.tab,1771992499.8280203,1771992499.9584796,0.13045930862426758,3.512427806854248
Key.alt_l,1771992499.801117,1771992499.9938164,0.19269943237304688,-0.157362699508667
,1771992500.4211557,1771992500.5558481,0.13469243049621582,0.4273393154144287
Key.ctrl_l,1771992500.2394967,1771992500.7300673,0.4905705451965332,-0.31635141372680664
Key.enter,1771992501.053277,1771992501.1573224,0.10404539108276367,0.3232097625732422
Key.alt_l,1771992515.2199476,1771992515.3757641,0.15581655502319336,14.062625169754028
Key.tab,1771992515.3277059,1771992515.4493418,0.12163591384887695,-0.048058271408081055
Key.alt_l,1771992519.985211,1771992520.2012515,0.21604061126708984,4.535869121551514
Key.tab,1771992520.0723188,1771992520.2236207,0.15130186080932617,-0.12893271446228027
,1771992521.2291267,1771992521.3474603,0.11833357810974121,1.0055060386657715
Key.ctrl_l,1771992521.080982,1771992521.4276907,0.3467087745666504,-0.2664783000946045
Key.enter,1771992521.7508101,1771992521.8659484,0.11513829231262207,0.3231194019317627
Key.alt_l,1771992523.5415173,1771992523.7735872,0.2320699691772461,1.6755688190460205
Key.tab,1771992523.6794107,1771992523.8300292,0.1506185531616211,-0.0941765308380127
Key.alt_l,1771992528.8706298,1771992529.177573,0.3069431781768799,5.040600538253784
Key.tab,1771992529.0426612,1771992529.1838531,0.14119195938110352,-0.13491177558898926
,1771992529.9996436,1771992530.1076474,0.10800385475158691,0.8157904148101807
Key.ctrl_l,1771992529.3712246,1771992530.250786,0.8795614242553711,-0.7364227771759033
Key.enter,1771992530.3625307,1771992530.4870327,0.12450194358825684,0.11174464225769043
Key.alt_l,1771992530.9191465,1771992531.0992115,0.18006491661071777,0.4321138858795166
Key.tab,1771992530.9881675,1771992531.1304574,0.1422898769378662,-0.11104393005371094
Key.alt_l,1771992536.0677505,1771992536.3256736,0.2579231262207031,4.93729305267334
Key.tab,1771992536.22757,1771992536.3558953,0.1283252239227295,-0.09810352325439453
,1771992536.757764,1771992536.8822532,0.12448906898498535,0.4018688201904297
Key.ctrl_l,1771992536.5804029,1771992536.9866796,0.4062767028808594,-0.3018503189086914
Key.enter,1771992537.3295994,1771992537.432401,0.10280156135559082,0.34291982650756836
Key.tab,1771992539.2762954,1771992539.4255323,0.14923691749572754,1.8438944816589355
Key.alt_l,1771992539.1337612,1771992539.4479856,0.3142244815826416,-0.29177117347717285
Key.alt_l,1771992540.5852664,1771992540.7846875,0.19942116737365723,1.1372807025909424
Key.tab,1771992540.7016857,1771992540.8192239,0.1175382137298584,-0.08300185203552246
g,1771992541.368854,1771992541.4631076,0.0942535400390625,0.5496301651000977
i,1771992541.485894,1771992541.5661888,0.08029484748840332,0.022786378860473633
t,1771992541.5706282,1771992541.6780515,0.10742330551147461,0.004439353942871094
Key.space,1771992541.6347296,1771992541.7565305,0.12180089950561523,-0.043321847915649414
p,1771992541.6963043,1771992541.7762458,0.0799415111541748,-0.0602262020111084
u,1771992541.836373,1771992541.9155362,0.0791630744934082,0.06012725830078125
s,1771992541.9204185,1771992542.0312033,0.11078476905822754,0.004882335662841797
h,1771992542.0177221,1771992542.0872734,0.06955122947692871,-0.01348114013671875
Key.enter,1771992542.186176,1771992542.2647595,0.0785834789276123,0.09890270233154297
Key.print_screen,1771992546.7362728,1771992546.8091547,0.07288193702697754,4.471513271331787
Key.alt_l,1771992551.573699,1771992551.7626336,0.1889345645904541,4.764544248580933
Key.tab,1771992551.682975,1771992551.8131084,0.13013339042663574,-0.07965850830078125
g,1771992554.7606018,1771992554.8633456,0.10274386405944824,2.947493314743042
Key.backspace,1771992555.2474384,1771992555.4518027,0.20436429977416992,0.3840928077697754
Key.backspace,1771992557.3782132,1771992557.4655843,0.0873711109161377,1.926410436630249
t,1771992558.8783393,1771992558.9871767,0.10883736610412598,1.412755012512207
h,1771992558.9547691,1771992559.052747,0.09797787666320801,-0.032407522201538086
e,1771992559.0803118,1771992559.2012367,0.1209249496459961,0.02756476402282715
y,1771992559.1619563,1771992559.2415385,0.07958221435546875,-0.03928041458129883
Key.space,1771992559.263724,1771992559.3683414,0.10461735725402832,0.022185564041137695
s,1771992559.4059246,1771992559.5252388,0.11931419372558594,0.037583112716674805
a,1771992559.6090064,1771992559.7573774,0.14837098121643066,0.08376765251159668
y,1771992559.744576,1771992559.8230164,0.07844042778015137,-0.012801408767700195
Key.space,1771992559.8104825,1771992559.921587,0.11110448837280273,-0.012533903121948242
n,1771992560.021884,1771992560.1006858,0.07880187034606934,0.1002969741821289
o,1771992560.2254314,1771992560.2435822,0.018150806427001953,0.12474560737609863
n,1771992560.3232982,1771992560.381858,0.05855989456176758,0.07971596717834473
e,1771992561.973445,1771992562.1011224,0.12767744064331055,1.5915868282318115
Key.space,1771992562.047448,1771992562.1432734,0.0958254337310791,-0.05367445945739746
e,1771992562.244725,1771992562.3485308,0.1038057804107666,0.10145163536071777
x,1771992562.4929767,1771992562.5838914,0.09091472625732422,0.14444589614868164
i,1771992562.6268046,1771992562.699926,0.07312130928039551,0.042913198471069336
s,1771992562.738432,1771992562.9279094,0.18947744369506836,0.03850603103637695
t,1771992562.9094326,1771992563.066272,0.15683937072753906,-0.01847672462463379
Key.space,1771992563.0161002,1771992563.136124,0.12002372741699219,-0.050171852111816406
b,1771992563.4975383,1771992563.6001441,0.10260581970214844,0.36141443252563477
u,1771992563.6339638,1771992563.7080984,0.07413458824157715,0.03381967544555664
t,1771992563.711623,1771992563.8017187,0.09009575843811035,0.0035245418548583984
Key.space,1771992563.7541735,1771992563.8743386,0.12016510963439941,-0.04754519462585449
,1771992564.3464653,1771992564.4251451,0.07867980003356934,0.47212672233581543
Key.ctrl_l,1771992563.933282,1771992564.5007417,0.5674598217010498,-0.4918632507324219
l,1771992566.5184977,1771992566.6038089,0.0853111743927002,2.0177559852600098
o,1771992566.709562,1771992566.773901,0.06433892250061035,0.10575318336486816
o,1771992566.8606367,1771992566.9766426,0.11600589752197266,0.08673572540283203
k,1771992566.9548287,1771992567.069735,0.11490631103515625,-0.02181386947631836
Key.space,1771992567.0831382,1771992567.1865103,0.10337209701538086,0.013403177261352539
h,1771992567.522528,1771992567.6010823,0.07855439186096191,0.3360176086425781
o,1771992567.7104785,1771992567.782447,0.07196855545043945,0.10939621925354004
w,1771992567.7919738,1771992567.9099903,0.11801648139953613,0.009526729583740234
Key.space,1771992567.867036,1771992567.9874284,0.1203923225402832,-0.042954206466674805
m,1771992568.2846334,1771992568.363213,0.07857966423034668,0.29720497131347656
u,1771992568.4777396,1771992568.5560298,0.07829022407531738,0.11452651023864746
c,1771992568.8249767,1771992568.9665694,0.14159274101257324,0.26894688606262207
h,1771992568.983152,1771992569.0600448,0.07689285278320312,0.016582489013671875
Key.space,1771992569.0750356,1771992569.1638052,0.08876967430114746,0.014990806579589844
i,1771992569.192398,1771992569.2592728,0.06687474250793457,0.028592824935913086
s,1771992569.2625365,1771992569.3932462,0.13070964813232422,0.003263711929321289
Key.space,1771992569.3506002,1771992569.4387338,0.08813357353210449,-0.042645931243896484
g,1771992569.550222,1771992569.637701,0.0874791145324707,0.11148810386657715
e,1771992569.7002475,1771992569.8358421,0.13559460639953613,0.0625464916229248
t,1771992569.9581223,1771992570.0409462,0.0828239917755127,0.12228012084960938
i,1771992570.0701382,1771992570.1959038,0.12576556205749512,0.029191970825195312
n,1771992570.1712468,1771992570.2651753,0.09392857551574707,-0.024657011032104492
g,1771992570.279286,1771992570.3906949,0.11140894889831543,0.014110565185546875
Key.space,1771992570.36532,1771992570.4675655,0.10224556922912598,-0.025374889373779297
a,1771992571.019018,1771992571.1505725,0.13155460357666016,0.5514523983001709
d,1771992571.19067,1771992571.2584383,0.06776833534240723,0.04009747505187988
d,1771992571.377758,1771992571.4761999,0.09844183921813965,0.11931967735290527
e,1771992571.4565592,1771992571.6329868,0.17642760276794434,-0.019640684127807617
d,1771992571.5737836,1771992571.6712515,0.09746789932250977,-0.059203147888183594
Key.enter,1771992571.6563694,1771992571.7344272,0.07805776596069336,-0.014882087707519531
Key.alt_l,1771992572.6085348,1771992572.7831445,0.17460966110229492,0.8741075992584229
Key.tab,1771992572.6753633,1771992572.8001425,0.12477922439575195,-0.10778117179870605
Key.alt_l,1771992578.1081667,1771992578.2921183,0.18395161628723145,5.308024168014526
Key.tab,1771992578.1875372,1771992578.2966144,0.10907721519470215,-0.10458111763000488
Key.alt_l,1771992580.293243,1771992580.4836404,0.1903975009918213,1.9966285228729248
Key.tab,1771992580.3545694,1771992580.4890838,0.13451433181762695,-0.12907099723815918
,1771992585.0118976,1771992585.0954416,0.08354401588439941,4.52281379699707
,1771992585.5189838,1771992585.5914063,0.07242250442504883,0.4235422611236572
Key.ctrl_l,1771992584.649504,1771992585.878617,1.2291131019592285,-0.9419023990631104
g,1771992586.4676373,1771992586.5538518,0.08621454238891602,0.5890202522277832
i,1771992586.5776823,1771992586.645005,0.0673227310180664,0.023830413818359375
t,1771992586.6477966,1771992586.7359064,0.08810973167419434,0.0027916431427001953
Key.space,1771992586.97604,1771992587.0803163,0.10427641868591309,0.24013352394104004
c,1771992587.2211587,1771992587.3189664,0.09780764579772949,0.14084243774414062
h,1771992587.3478386,1771992587.4210453,0.07320666313171387,0.028872251510620117
e,1771992587.3987827,1771992587.5658479,0.16706514358520508,-0.0222625732421875
c,1771992587.5002148,1771992587.6048148,0.1045999526977539,-0.06563305854797363
k,1771992587.5927272,1771992587.6811059,0.0883786678314209,-0.012087583541870117
o,1771992587.718761,1771992587.8434057,0.12464475631713867,0.03765511512756348
u,1771992587.8212955,1771992587.9040122,0.08271670341491699,-0.0221102237701416
t,1771992587.880827,1771992588.0187163,0.13788938522338867,-0.023185253143310547
Key.space,1771992587.9571424,1771992588.058166,0.10102367401123047,-0.06157398223876953
-,1771992590.067339,1771992590.156276,0.08893704414367676,2.0091729164123535
b,1771992590.2301624,1771992590.3492115,0.119049072265625,0.07388639450073242
Key.space,1771992590.3513448,1771992590.4460351,0.09469032287597656,0.0021333694458007812
"""",1771992590.4743059,1771992590.6368804,0.16257452964782715,0.028270721435546875
Key.shift_r,1771992590.448522,1771992590.6559472,0.20742511749267578,-0.18835830688476562
n,1771992590.8454978,1771992590.9415321,0.09603428840637207,0.18955063819885254
e,1771992590.9288168,1771992591.0600545,0.13123774528503418,-0.012715339660644531
w,1771992590.9657075,1771992591.1105242,0.14481663703918457,-0.09434700012207031
Key.shift_r,1771992591.1945548,1771992591.442045,0.24749016761779785,0.0840306282043457
Key.enter,1771992591.6811697,1771992591.769284,0.08811426162719727,0.23912477493286133
g,1771992595.9053109,1771992596.002501,0.09719014167785645,4.136026859283447
i,1771992596.0851753,1771992596.1392426,0.054067373275756836,0.08267426490783691
t,1771992596.1427126,1771992596.265049,0.12233638763427734,0.0034699440002441406
Key.space,1771992596.2310326,1771992596.3438501,0.11281752586364746,-0.03401637077331543
p,1771992596.2939003,1771992596.3841846,0.09028434753417969,-0.04994988441467285
u,1771992596.5350013,1771992596.6143117,0.07931041717529297,0.1508166790008545
s,1771992596.6608093,1771992596.757469,0.09665966033935547,0.04649758338928223
h,1771992597.0903697,1771992597.1529183,0.06254863739013672,0.3329007625579834
Key.enter,1771992597.7513676,1771992597.8444548,0.09308719635009766,0.5984492301940918
g,1771992601.6739995,1771992601.779348,0.10534834861755371,3.82954478263855
i,1771992601.807186,1771992601.8902686,0.08308267593383789,0.02783799171447754
t,1771992601.8715563,1771992601.9803507,0.1087944507598877,-0.018712282180786133
Key.space,1771992601.9364102,1771992602.0594757,0.12306547164916992,-0.04394054412841797
p,1771992602.028487,1771992602.1002254,0.07173848152160645,-0.030988693237304688
u,1771992602.1964529,1771992602.2715073,0.07505440711975098,0.09622740745544434
s,1771992602.3475068,1771992602.4747918,0.12728500366210938,0.07599949836730957
h,1771992602.4446528,1771992602.5008929,0.056240081787109375,-0.03013896942138672
Key.space,1771992602.5553951,1771992602.6499555,0.09456038475036621,0.054502248764038086
