mean_velocity,std_velocity,mean_acceleration,std_acceleration,movement_density
793.4400521297151,1647.867428808333,-117.81704095370527,97225.01621110103,16.35
995.6785204492288,1750.7179309225917,1626.496337578476,143684.7025437407,26.2
917.3856286857422,1322.9095361130578,2069.452964406927,125687.72568692549,7.05
1137.2445793562717,2128.0622394028755,2300.15401287117,162442.8039595803,18.4
1025.7150208604785,1826.9868627040446,2713.511866054305,123577.36880976359,29.25
1033.9703950651515,1864.5822122205388,1185.3840966567855,161497.258601938,21.3
1118.8292256200302,2107.7806699416747,2121.605035508201,196535.9399826189,17.983333333333334
1209.0137014357458,2539.863891170491,-391.2788262610369,186412.69100353884,9.25
1846.4672861817826,4410.672135183164,8566.916025694833,284004.3221305517,6.683333333333334
1581.1716316112427,3326.685994566779,3014.4404130125754,250166.27750306757,11.933333333333334
1535.6850657876573,2908.2822445005218,1192.926531712724,184222.10681022194,30.766666666666666
1266.5710585997742,2381.143537295419,-160.65227623722762,198209.10775559075,6.766666666666667
1323.75169110691,2638.6557236903977,-79.02161250476168,191037.8934350881,10.016666666666667
1195.2930567684823,2582.0169411470024,2099.4876382854636,196873.55425777673,20.083333333333332
1344.9182637883134,2682.913798598271,1632.3830601233024,188705.87553602352,35.65
1431.6656168047102,2775.2808278925377,2572.816569244411,213302.67591413902,29.966666666666665
1206.709477628245,2318.404360094541,2157.2059407316247,179039.42611573526,43.016666666666666
971.299876906862,1979.8811884716702,1652.3855964307159,149102.00298579177,27.066666666666666
1352.1914040840857,3009.9727124790234,605.5806617645243,195284.31673938083,30.6
886.136600149874,1563.1069916873737,187.6095427816992,129171.85010536217,15.083333333333334
1841.1127662420186,3476.641848902378,1966.594172442614,208636.54499324958,9.233333333333333
975.5363371521149,1469.2926846360258,2910.267888973367,139642.19987964127,4.3
2178.9872961087203,3645.72009616205,397.2530280268675,278035.9251825125,5.5
646.8127574339337,1328.6815328522541,-41.54159278913176,105454.57377172959,6.133333333333334
1744.1423696861784,2001.8421300874122,4009.9484209775464,144799.78808178316,1.2166666666666666
1612.367639700092,2684.4407082495777,2945.5202519857276,234025.23899284462,10.566666666666666
941.8428940126728,2140.3977018879814,7721.3917367808035,320110.20049131976,17.6
1345.8331082729073,3177.913969062702,1923.2961945745153,271205.14104173495,12.8
1109.6506702913005,2382.096511658856,4870.304654448349,213373.8561616882,22.75
1280.8628471068564,2775.8932222155668,3912.0095192722792,200652.9352374115,24.166666666666668
762.6493756735208,1515.4616699523895,1405.3699871170045,122950.50548681681,26.233333333333334
1192.5219826678574,2676.116292663005,153.48123026000053,183577.67698064554,11.533333333333333
1361.9311676591574,2656.597877955649,7839.092894077851,236263.5825172923,6.916666666666667
1106.20907383411,1781.8927197420303,-52407.58649447555,92525.56809928062,0.2833333333333333
1262.0178787399761,1981.4838667399738,-13602.356413532685,96714.7992830558,1.7666666666666666
1486.0481765500604,2706.4339618196336,4904.872128200348,255447.82627833218,15.1
1013.1177956994662,2083.6594098064515,552.9910676681445,139625.3163466173,8.25
959.4477072287311,1884.1290964421023,928.6213478787797,164971.07353912282,4.383333333333334
1896.1007359764685,2660.1028846176177,-22257.249369277342,132028.54567302405,1.15
1478.1903850571055,3270.2523418620704,3817.169826450187,301507.73977079167,20.0
1462.0683043419422,2846.421160265812,3875.817993891207,226431.71490362834,21.15
1795.0847983364558,3523.6198028823474,4047.4082465997953,276111.32176470204,12.616666666666667
1183.30549162866,2836.599866030331,4944.054676250396,232449.29099080502,28.983333333333334
1312.2294959133042,2822.364075047273,4499.316677532121,214184.4592334033,36.85
697.2272707416522,1575.6569329900997,2706.6921727023177,140951.48093430852,52.4
1101.0491203246997,2228.9240083336153,3358.1141832302415,186775.02060983234,47.583333333333336
1338.6301068828805,3062.6392585955246,-12.831953738213771,172823.71214201092,7.416666666666667
728.8193936996664,1492.3717105719877,1471.825155066398,114191.43429574095,24.133333333333333
1129.113532302127,2469.447732299117,2250.1938380006786,192006.98566584376,23.25
1419.6130152265214,2799.3474971839673,2732.532036242142,225329.1466557017,17.2
1205.675812555538,2964.6425405262466,2087.591921227559,214402.82381011944,6.9
1090.2525689672034,2167.7293644992096,1498.5779679793377,186050.26557832098,12.45
758.5532161479498,1741.381735560902,2334.9694872324035,164606.5743886617,11.8
