mean_hold,std_hold,mean_flight,std_flight,typing_speed
0.19849328637037034,0.3845238923427618,1122.9980521114073,5825.260469443195,0.45
0.11214479991176471,0.06220597705830925,0.9686421015882353,2.1599687541147596,0.5666666666666667
0.42513993807142864,0.6533704037115136,5.433037263999998,15.695066686928072,0.23333333333333334
0.17103908425531913,0.19936459931416253,1.4718203392553195,5.2701726540013425,0.7833333333333333
0.12347827488732392,0.07706686709631178,0.7977085113521127,3.012338964617308,1.1833333333333333
0.1361309411530612,0.10714100445805845,0.6414268478979591,1.2287286259222112,1.6333333333333333
0.16783605504225352,0.2576705576124582,0.8195488788732394,2.268991544190898,1.1833333333333333
0.13610788745714286,0.1464900008107667,1.6877514294285711,6.824098859181079,0.5833333333333334
0.21561333877777777,0.19420683925462193,1.3981860213703703,2.294778118751177,0.45
0.23772312387500003,0.40917175692682123,2.1460291326,7.254599075432684,0.6666666666666666
0.24653418994915255,0.3882873121021712,0.9589211940847457,2.8741913513721378,0.9833333333333333
0.12480113031333331,0.09093800346277083,0.42268297353999995,0.9199058299155629,2.5
0.09016141398275862,0.035345616374645915,0.37095205536206893,1.0980425623635433,0.9666666666666667
0.09181336577777778,0.03809170321026971,5.470484892611111,21.540752316197008,0.3
0.11822522304444444,0.1341763412130713,0.2761097890296296,0.5324297621089862,2.25
0.135421846787234,0.2006968279943076,0.8760333188085107,3.9540620427508033,1.5666666666666667
0.09708115028571426,0.03966579767674937,68.17237665538094,304.0390770998777,0.35
0.11208429699999999,0.026416463542027854,3.9719583254615376,7.183193237362921,0.21666666666666667
0.10978317715094339,0.0665020081109327,1.1077736458679244,4.496075800383347,0.8833333333333333
0.14747954359999998,0.15754066390438246,2.48377265932,6.13595692285338,0.4166666666666667
0.22773312649090907,0.33702336674159883,1.2761847019090913,4.134952022969844,0.9166666666666666
0.27142414456249997,0.24783855432618979,3.8054238558124998,8.210503136212138,0.26666666666666666
0.165484531375,0.3023091500786694,0.6832062954204545,1.7085800861602451,1.4666666666666666
0.1633289498,0.17126644876891906,0.36717651686666664,0.3109314439314472,0.25
0.095729559575,0.030751238836730633,7.660019373900001,44.159431549390405,0.6666666666666666
0.15861774510638296,0.16968425303114085,1.851773896106383,5.3189176106557,0.7833333333333333
0.11752212038888886,0.05232333080062794,6.4244460795,17.949678334172514,0.3
0.09754417358333334,0.03729650702504661,1.8097827434166671,2.865937100313534,0.2
0.4611285776875,0.43139829196805485,3.7235907167500004,11.216182308083392,0.26666666666666666
0.08865635395000002,0.02975766555177076,5.148597764950001,14.23707386620381,0.3333333333333333
0.09817920287830686,0.04191228855452444,0.2824461270899471,1.0647357209251846,3.15
0.10339792057920794,0.028465892431680566,0.29344715576237623,2.0042879788500154,3.3666666666666667
0.10774692242474916,0.03207671459258651,0.20312966949498326,0.48629987414702086,4.983333333333333
0.11462566828089886,0.06772451908830297,0.3394550018089888,1.9629122892639435,1.4833333333333334
0.089167398,0.02919873741926474,2.17078466,6.926653643485996,0.38333333333333336
0.09695555714285717,0.0628584620731997,0.9485087005510204,3.5169614220649654,0.8166666666666667
0.3721850135454545,0.7177211813916773,3.1330373395454547,9.61107215794751,0.36666666666666664
0.11074833869999998,0.09711846862171059,28.7146677256,89.18107546488336,0.16666666666666666
0.10641791416666667,0.03399192555495369,19.944412251333336,67.88125123719675,0.2
0.16717500687272727,0.20466172542698877,1.114334860727273,3.086882330830895,0.9166666666666666
0.1542547226,0.29709791576615074,0.5729175431333333,1.0411653858750183,1.75
0.253011449984127,0.5007867553165263,0.9164134320793651,3.1235470962775866,1.05
0.5186855983599999,0.7200510004711751,2.0236172580800003,4.024709066640829,0.4166666666666667
0.13040853089772728,0.09318499664430295,0.7363326034772727,3.4670722758969594,1.4666666666666666
0.11533988900961537,0.04091551162886148,0.5409299479038461,3.585264310097446,1.7333333333333334
0.3469975896756757,0.6165806546820616,1.703053848162162,4.31184660325015,0.6166666666666667
0.20919689832258065,0.18292474695165079,1.7774420476774189,2.4151470340902166,0.5166666666666667
0.11537769518571428,0.06603179204043094,0.8267107827285716,4.635646911573961,1.1666666666666667
0.549862572,0.5530018592207478,4.423787440571429,10.784486067089542,0.23333333333333334
0.1560765938409091,0.1662306004620849,1.4705776409772726,4.29881376790814,0.7333333333333333
0.26076633277272726,0.24964243680579637,2.7474126924090907,5.326454886918775,0.36666666666666664
0.21543457159999996,0.219888589439905,1.0889885289428571,1.2622800365398554,0.5833333333333334
0.15033107853658537,0.11945663080040043,3.203061324780488,15.389155932959037,0.6833333333333333
0.20380486757142857,0.23868760482380383,1.286146533734694,2.673042414574233,0.8166666666666667
0.10138245294478528,0.02782456696203436,0.24831911244785276,0.8104093848940347,2.716666666666667
0.26348188265714284,0.3183226712228639,2.1661686692857143,6.267950456833497,0.5833333333333334
0.18849565985999997,0.20048271208328042,1.41504091264,3.2363103250220524,0.8333333333333334
0.26529563038095244,0.39537336797231054,1.9046163218095236,2.97625431710446,0.35
0.3836979018709677,0.7367980379704481,2.181616244774194,6.996719044568558,0.5166666666666667
0.14218506625490196,0.14388228640105355,1.4273495487254906,3.9268097032002234,0.85
0.4730261507142857,0.6703388465479717,2.827673957428571,5.196381637109596,0.35
0.45052641964705886,0.547736744784649,3.524812950823529,6.064203133280609,0.2833333333333333
0.3777582826923077,0.35998867173851307,4.028510900615386,7.007778427521121,0.21666666666666667
0.47363468425,0.5709486595476266,3.05772558455,5.33200619315864,0.3333333333333333
0.21274358162790694,0.2917813402737455,1.557412613255814,2.2605099674858145,0.7166666666666667
0.10034983818181818,0.043172164067541874,15.727825793272729,48.832211466018904,0.18333333333333332
0.16469995784615382,0.27500868454620364,1532.0974112657311,7809.940309025274,0.43333333333333335
0.10926024416981131,0.07025482527198842,0.8735135906132074,4.874456340315588,1.7666666666666666
0.11349622709433961,0.08810640680726538,0.7447343652389936,6.3146086556747045,2.65
0.1228163756862745,0.10161212144375283,1.1660493635490194,6.278941404089945,0.85
0.33717259481818185,0.588494940271299,5.452327663272727,10.901836536942232,0.18333333333333332
0.14544846591764704,0.2707340201209208,0.6309884856705882,1.8148348906069454,1.4166666666666667
0.28139824542857145,0.3008064929117823,4.695511375142857,10.294237303578536,0.23333333333333334
0.12169124750537633,0.1462163538649277,0.5091120735268818,0.8904432728802675,1.55
0.12604595701234567,0.11870112425219798,1.4539892114197532,9.160683473406035,1.35
0.5573287863571428,0.7259005507388089,5.720777205071429,19.07469821156404,0.23333333333333334
0.5901250600000001,0.7814730256888763,7.657492327700001,12.735711704691333,0.16666666666666666
0.21854246376470587,0.42736137472741353,3.426464150941176,6.5083319170441785,0.2833333333333333
0.09853196129411765,0.03277142594659468,6.269608890294117,20.92685913809566,0.2833333333333333
0.26347719545454545,0.4713113772635018,1.3107788237727271,2.732004464559374,0.36666666666666664
0.11083054544444444,0.028334155985315895,3.1788235306666657,18.087452796994004,0.6
0.3222682954,0.46226053809292433,3.5011964321499995,10.930895506711298,0.3333333333333333
-1772084729.6323535,8.18626609612754,361.9354028702,1137.955052432846,0.16666666666666666
-1772084840.3367937,17.794263974820208,6.148542225333333,9.562027530294598,0.2
-1772084874.6899648,3.964083081344649,0.3095576763194445,0.7807407843526758,1.2
-1772084996.4948273,9.370374199290199,3.4171340749285717,16.76786912342699,0.7
-1772085051.1472702,11.500340316006527,1.766727089875,5.09460303409601,0.6666666666666666
-1772085143.9822428,13.90808794613876,1.115529186320755,3.726961401061587,0.8833333333333333
-1772085193.1045227,19.286669482514483,2.5732424498,9.308728088048841,0.3333333333333333
-1772085241.7248127,5.312935427358308,0.588938223337838,2.5046238349546672,1.2333333333333334
-1772085290.6061063,14.555136809016354,1.4085704216071429,4.655372801133247,0.9333333333333333
-1772085384.7968879,9.032454373592017,0.6247775195929204,3.9869401427865374,1.8833333333333333
-1772085446.0807943,10.490435421547149,0.6153860749081632,1.9321515325093648,1.6333333333333333
-1772085497.9009902,18.247260570392573,0.5045131535042018,3.063455910610808,1.9833333333333334
-1772085539.3959937,21.384271488030485,1.6689402648571428,5.558225506822903,0.5833333333333334
-1772085749.4170296,12.338237565402787,2.979854324758621,16.918389215212073,0.9666666666666667
-1772085769.2826457,8.656479070592914,0.39989805857333344,1.005430252499168,1.25
-1772086146.130579,1.3988919618748694,6.747137546499999,19.93198764524698,0.16666666666666666
-1772090666.1348603,4.487772942995353,60.46175582513047,499.2697340303415,1.15
-1772090760.9808419,14.647152264398589,3.0128374014642856,7.499249915839727,0.4666666666666667
-1772187793.5324006,10.00065631984752,3344.028536459483,18003.32731455475,0.48333333333333334
